marketplace,customer_id,review_id,product_id,product_title,product_category,star_rating,helpful_votes,total_votes,review_headline,review_body,review_date,product_rating,seller_rating,shipping_rating
US,43640788,R2A0WJJP6L5XA5,B00M9E2OAO,August Steiner Men's AS8147BK Black Multifunction Swiss Quartz Watch with Black Dial and Black Bracelet,Watches,3,0,0,Like the watch overall but it was shipped with a ...,Like the watch overall but it was shipped with a defect. One of the three small aiguilles fell off.,28/8/2015,3,3,5
US,2659331,RK20LJG750ERC,B00RV2L8CE,August Steiner Men's AS8160TTG Silver And Gold Swiss Quartz Watch with Black Dial and Two Tone Bracelet,Watches,5,0,0,Great Watch,"Perfect Condition, Arrived on Time,Works & Looks Great",31/8/2015,5,5,5
US,2500640,RJHH5J6G6T49V,B0054K3PVM,August Steiner Men's ASA810BU Stainless Steel Dual Time Watch,Watches,4,0,0,Four Stars,Cool watch. Looks more expensive than it is. This watch will look good with dressy clothing.,31/8/2015,4,5,5
US,31451710,R2KUQ30TSQ6JKR,B005MK9Y6Y,August Steiner Men's CN001S-AS Round Wheat Penny Antique Copper Collectors Coin Watch,Watches,4,0,0,"It really is a cool looking, trendy watch that fits his style very ...","Bought this for my husband for our 7th anniversary. It really is a cool looking, trendy watch that fits his style very well.",31/8/2015,4,5,5
US,4510108,R375SRVU5DYUVT,B00KT3WLIM,August Steiner Women's AS8137TTR Rose Gold And Silver Swiss Quartz Watch with Silver Mother of Pearl Dial and Crystal Accented Rose Gold & Silver Bracelet,Watches,1,0,0,the worst item I've ever bought,"It's prank, the worst item I ever bought from Amazon, I got it for my girlfriend on her birthday and withe two months it turns the colors which made me look like s***, wish I could give lower than one star also.",31/8/2015,1,5,5
US,12517294,R1HXVTT4RES2J1,B00VV8YUF6,August Steiner Women's AS8178YG Yellow Gold Quartz Watch with Gold Dial and Yellow Gold Bracelet,Watches,1,0,0,One Star,"I love this watch but within a month, the clasp has broken. Really disappointed!",31/8/2015,1,5,5
US,34568929,R1ZJWQXV64OAW,B00PNEMOJ8,Authentic German WW-II Kriegsmarine Push-Button Heavy Brass Compass with Leather Pouch,Watches,4,4,4,"Great but can tell it is not authentic, stamp on back is reversed from original.","Stamp is incorrect on backside. It is reversed, so can tell it is a remake. It is still very nice though.",31/8/2015,4,5,5
US,25994912,R1ALFQV2QR73V2,B00O9NQBKW,AVI-8 Men's AV-4033-03 Supermarine Seafire Analog Display Japanese Quartz Black Watch,Watches,4,0,1,Nice picture on the back,"Seems like a nice watch and easy to read. Still unraveling the connection with the Seafire; now that I have the watch, I looked on-line at a Seafire's instrument panel and specifically the clock, the face doesn't really look like this at all. By the way, this is the stiffest leather watch strap I have ever encountered, hopefully that bodes well to longevity.",31/8/2015,4,5,5
US,13033418,R2HC08P1OJ7ER2,B0099AGH22,Ballistic NATO Two Piece Nylon Canvas 20mm Military Black Replacement Watch Band,Watches,5,0,0,The watch strap was like described. I have a small wrist and it ...,Very fast shipping.  The watch strap was like described. I have a small wrist and it fit perfect.  I am happy with purchase.,31/8/2015,5,5,5
US,35150196,RNDOGI6RGEP0D,B011T3WES2,Barron Watch Company Replacement Watch Band with 4 bars and remover,Watches,4,1,1,Looks good and fits great,"Looks good and fits great.  It is thin, so I am not sure how durable it is, but it might be that I am used to the canvas style rather than the nylon.  I like how it looks on my Seiko, and will wear it as soon as I replace the battery (in my watch, the strap does not require one).",31/8/2015,4,5,5
US,30316566,R2XJA3NGC56HB4,B008HM3EWY,"Batman Kids' BAT4045 ""Batman"" Watch with Black Rubber Band",Watches,1,0,0,One Star,Band fell off after wear it a while,31/8/2015,1,5,5
US,14530627,RKJ0UN6XEJKIP,B009S4U1TY,Batman Kids' BAT4072 Black Rubber Batman Logo Strap Watch,Watches,5,0,0,Five Stars,Grand Kids loved this,31/8/2015,5,5,5
US,18319083,R11POC5Q4SOLYV,B00S0D9J74,Bessky Men's Crocodile Faux Leather Analog Watch,Watches,2,0,0,The leather strap is difficult to fit on the hand ...,The leather strap is difficult to fit on the hand. And the clock inside was twisted. It didn't face the right direction so you cannot read the time,27/8/2015,2,5,5
US,12387888,RMGR09NINQWUP,B00LNTAAOS,BESSKY Women's Elegant Women Girl Bracelet Watch Quartz OL Ladies Wrist Watch,Watches,3,0,0,loose and cheap,"loose and floppy.  makes a lot of noise when it dangles on my wrist.  distracting.  Also and obviously, cheaply made.",28/8/2015,3,5,5
US,41116558,RSWDB3O92HR2M,B00MHH9GC2,BESSKY Women's Faux Pearls Rhinestone Butterfly Bracelet Quartz Analog Watch,Watches,2,0,0,"Actually, the snaps wouldn't close, and one of ...","Actually, the snaps wouldn't close, and one of the balls fell off. It wasn't worth my money to send it back, so I gave it away.",28/8/2015,2,5,5
US,18821718,R28JIAP8XPDYAN,B00LPDDGPW,BESSKY Women's White Dial Clock Leather Quartz Wrist Watch,Watches,3,0,0,"Tells great time, easy to read","Doesn't fit a large wrist. Tells great time, easy to read.",31/8/2015,3,5,5
US,43060670,R37OTD2ND3XDRI,B0125WCS46,Bessky® Waterproof Outdoor Sports Men Digital LED Quartz Alarm Wrist Watch,Watches,5,1,1,best digital watch for under $6....,I just rec'd my Bessky watch and it's nicer than the $50 Timex digital I replaced. It has a very large face and is very easy to read. It looks like I paid $50 + for it. I was hoping it would be this nice but really didn't expect it.  For $5.68 with free shipping I will replace this as required without a care for the cost. I set the time/date etc. and tried the stop watch without referring to the directions that came with it. Very intuitive to set up. Stop watch with lap time very easy to useTHIS IS THE FIRST REVIEW I HAVE TAKEN THE TIME TO WRITE IN MORE THAN A YEAR.<br />TONY B.,31/8/2015,5,5,5
US,42599762,R3L86YBJQZVCXV,B007R6AKIC,Bessky® Women's Chronograph Silicone with Crystal Rhinestones Watch,Watches,1,0,0,WORST ITEM IVE EVER PURCHASED,"WORST ITEM IVE EVER PURCHASED!!!! All of the watches broke the first time I put them on, I should have expected that for the price. But in this case I definitely did not get what I paid for, I GOT WAAAAY LESS !!!!!! NO STARS AT ALL",31/8/2015,1,5,5
US,557782,R2XRCPONXK52FM,B00LMP7XK2,Bestpriceam Women Silicone Printed Flower Causal Quartz Wrist Watches Pink,Watches,3,0,0,very pretty. It it much too large for me to ...,"It's OK,very pretty. It it much too large for me to wear, but would look lovely if you like BIG watches.",31/8/2015,3,5,5
US,12038824,R2D5SVRZDNGM02,B00W8QUC9S,Bestpriceam® New Butterfly Diamond Watch Gold Dial Leather Band Quartz Wrist Watch Purple,Watches,5,0,0,greatwatch! I love it,great watch! I love it!,31/8/2015,5,5,5
US,48731919,R2HZ9TPE6ZVEBS,B00Y7MMIGQ,BINKADA 3 Pointer Automatic Mechanical Black Dial Women's Wrist Watch #7001W03-4,Watches,4,3,3,Keeping good time so far 4 rating due to,Little on the large side for a women's watch. Keeping good time so far 4 rating due to size,31/8/2015,4,5,5
US,6120200,R3IE3OECYTR6IH,B0053T6HA0,Bling Jewelry Geneva Rose Gold Plated Classic Round CZ Ladies Watch,Watches,4,0,0,Four Stars,It looks very nice.,31/8/2015,4,5,5
US,207824,R2DAHAETN8AOHL,B004YM2FV2,Bling Jewelry Plated Classic Round CZ Ladies Watch,Watches,5,0,0,Five Stars,"the watch is beautiful, a little on the big side but it is perfect!!!!! LOVE LOVE LOVE!!!!!",31/8/2015,5,5,5
US,857116,R2TQH4E3OJVAZX,B004YM2FV2,Bling Jewelry Plated Classic Round CZ Ladies Watch,Watches,4,0,0,Cute,Comes as it looks. Not perfect but good for the price.,31/8/2015,4,5,5
US,48949418,RYA8OXGAQJ7FJ,B004YM2FV2,Bling Jewelry Plated Classic Round CZ Ladies Watch,Watches,3,0,0,No longer useful,Battery went out no one will replace,28/8/2015,3,5,5
US,1461980,R3T39I82ERSR7I,B004YM2FV2,Bling Jewelry Plated Classic Round CZ Ladies Watch,Watches,1,0,0,One Star,broke as soon as i got it,31/8/2015,1,1,5
US,1587815,R2S37AZ7GVDTVS,B004YM2FV2,Bling Jewelry Plated Classic Round CZ Ladies Watch,Watches,1,0,0,I do like the way it looks,"Very cheap quality....I should have gone by the price to know how cheap it would be. It is huge on me and I cannot find and pins to remove in order to remove links to make it smaller. For some reason it came with 2 of the same watches...I only ordered one. Although, I do like the way it looks.",31/8/2015,1,5,5
US,26019636,R6BIE5QYRZNG9,B004YM2FV2,Bling Jewelry Plated Classic Round CZ Ladies Watch,Watches,1,0,0,One Star,Looks and feels like a fake watch,31/8/2015,1,1,5
US,42599762,R3LO2ZFRK699VC,B004YM2FV2,Bling Jewelry Plated Classic Round CZ Ladies Watch,Watches,1,0,0,NO STARS!!!! A piece of junk,"Worst item ever purchased, not even worth a DIME!!! Broke the first time I wore it, fell right off my arm while I was wearing it,",31/8/2015,1,5,5
US,4352811,R4Z9ZYVD8B2KF,B004YM2FV2,Bling Jewelry Plated Classic Round CZ Ladies Watch,Watches,1,0,0,dont do it,the worst purchase I have ever made,29/8/2015,1,5,5
US,51946374,R6RNOUGG74FL5,B00KX1LKX2,Bluetooth GSM Smart Watch Phone MP3 MP4 Touch Screen Camera Smartwatch(Blue),Watches,3,0,0,Three Stars,Okay,30/8/2015,3,5,5
US,2459615,R25II81373NSCD,B00492Z370,Boccia B3538-01 Mens Titanium Black Leather Watch,Watches,2,0,2,"The watch looks great, don't get me wrong","The watch looks great, don't get me wrong. However, the first day I received it I was disappointed to see that the battery was already dead.",27/8/2015,2,2,5
US,51428160,R2AEH3N16BV4OC,B00VXLJD44,BOS Men's Automatic self-wind mechanical Pointer Skeleton Watch Black Dial Stainless Steel Band 9008,Watches,1,2,3,Self-Winding?...Not so much.  Update:  Falling apart.,I bought the watch knowing that it was not the best quality....Looks good but is not overly self-winding.  I have to wind it everyday so I guess the self-winding is just to maintain through that day. 3-30-16 UPDATE: Link pins are now coming out.  This is my dress/work watch so no I'm not scaling mountains with it on.  I have had better success with my &#34;drugstore&#34; watch that cost 10 bucks!   Down to 1 star.  Not worth the money at all.....would make a great paper weight though!,31/8/2015,1,5,5
US,45652292,R2O2A6Y194JHSG,B00FMF53BE,BRAND NEW BLACK 4+6 AUTOMATIC QUAD WATCH WINDER 6 DISPLAY STORAGE BOX CASE,Watches,1,3,3,Product does not last...,"The product is good when it works.  Within months of purchasing this, one side of the winder stopped working.  The seller sent a part that we replaced ourselves and it seemed to get it to work...for a little while.  Few months later, both sides of the winder stopped working.  Product works less than a year.  Contacted seller and was told no warranty.  So unless you are good with paying for something that last less than a year...would not recommend buying this.",31/8/2015,1,1,5
US,52186761,R674G8P36XUW3,B009YCS3GI,Braun BNC002GYGY Classic Analog Quartz Alarm Clock,Watches,2,1,1,Can't See At Night,"No light or illuminated hour and minute hands. Can't read at night in the dark. Keeps great time and is sleek, but doesn't do much good if you can't see what time it is.",27/8/2015,2,5,5
US,19067648,R1X5Y3Q1508PU1,B00K882YJO,Braun Men's BN0159WHBKG Analog Digital Analog-Digital Display Japanese Quartz Black Watch,Watches,4,5,5,"great presentation, superior band and","A quality watch, great presentation, superior band and, so far, very accurate. My only negative comment is that the backlight should be for the whole watch face not just the digital readout. At night the readout is too small especially for wearers that have reduced close-up vision.",30/8/2015,4,5,5
US,16286393,R2QLMEGW3IR67Q,B008JELISM,Braun Travel Alarm Clock - BNC-5,Watches,4,0,0,It's not as high quality as the old one but I like the design,"I've had it a month so far. It's not as high quality as the old one but I like the design. Very convenient as a bedside alarm. I find it loud enough, contrary to other reviews. Quality is okay.",31/8/2015,4,5,5
US,12729477,R2MH1V8FG6EF98,B008JELISM,Braun Travel Alarm Clock - BNC-5,Watches,3,0,0,Braun Travel Alarm Door Falls Off,The clock is great as the past Braun alarms have been but the door has fallen away from its pins. We are very careful with it and have never dropped it or abused it but the tiny pin that is lodged into the housing of the clock pulled away because the plastic area where the pins are attached failed and the small hole that holds one of the pins is now a slot so the pin slips out and the door falls off. I will not buy this product again due to the defect in manufacturing. There must be a better way to keep the door on the clock.,29/8/2015,3,5,5
US,308307,R2R24R46PTUK1B,B007PCUSBM,Brown and Gold Crystal Rhinestone Geneva Faux Chronograph Silicone Rubber Jelly Watch,Watches,4,0,0,watch came when promised,Great watch for any occasion...,30/8/2015,4,5,5
US,18317855,ROMMFHWYKLE5B,B003TY0XAG,Bulova Dryden Crystal Clock with Card Holder and Pen,Watches,2,0,0,Very disappointed.,I can't give it as a gift because the box is damaged. Very disappointed.,31/8/2015,2,2,5
US,1129953,R3UUQRVUCRZEUL,B00CQ7IBNS,Bulova Men's 96E115 Diamond Case Watch Set,Watches,3,0,0,very beautiful snazzy watch. was sent scratched though,beautiful,28/8/2015,3,5,5
US,39581225,R3B55T9OYDSBUG,B00CQ7I1V0,Bulova Men's 97B122 Precisionist Chronograph Watch,Watches,4,0,0,Four Stars,Nice for the money. Barely adequate lume.,30/8/2015,4,5,5
US,4201739,R2DYX7QU6BGOHR,B003P1OHHS,Bulova Men's 98B143 Precisionist Charcoal Grey Dial Bracelet Watch,Watches,5,0,0,Five Stars,Heavier than i though,31/8/2015,5,5,5
US,2907537,R3I13BEXISLU0O,B00CQ7HX8C,Bulova Men's 98B178 Marine Star Stainless Steel Watch,Watches,3,0,0,Three Stars,it was damaged when i receive it !!!!,29/8/2015,3,3,5
US,37291861,R19P4J1TKGOTSJ,B002YQTKVS,Bulova Men's Stainless Steel Round Black Dial Watch,Watches,1,1,1,A definite return,"Poor quality, I returned it.",30/8/2015,1,5,5
US,26011140,R3N27Z1AINZV30,B004TB2YSC,Bulova Men's Two-Tone Rectangle Watch,Watches,2,1,2,Returned because it was so difficult to open the band ...,Returned because it was so difficult to open the band. Have to put finger under the band to open.<br />Currently own a Guess watch with similar band - push tabs on the side & it springs open.,31/8/2015,2,5,5
US,13929294,RCZX15JBDNWY6,B001VEHXBI,Bulova Women's 96R122 Diamond Accented Automatic Watch,Watches,5,0,0,WoW.,"Automatic movt,mop dial,open heart,44 diamonds,butterfly clasp,and on. This was an anniversary gift for my wife. The diamonds may be small but in the light- WoW .",31/8/2015,5,5,5
US,34470909,R3UTZ3C7HL9B4Q,B000FIJQI4,Bulova Women's 96R19 Diamond-Studded Chronograph Watch,Watches,5,0,0,Classy enough for the office. Casual enough for a picnic,She loves it.,31/8/2015,5,5,5
US,47060998,RXGA1FG6MA8A6,B000FIQY5W,Bulova Women's 96T15 Crystal Watch,Watches,2,1,1,Damaged,"Watch works fine. Bought it &#34;used: like new&#34;. However, it arrived damaged.  One of the crystal stones in the band had fallen out. Should be an easy fix at a jewelry repair place, but still is an extra hassle. Band should have 3 stones. Bottom link next to the face only had 2",30/8/2015,2,2,5
US,16017998,R2S4TN8W0FAAN2,B00CQ7HNEQ,Bulova Women's 98N101 Stainless Steel Watch,Watches,4,0,0,Four Stars,Better quality than picture sugests...,31/8/2015,4,5,5
US,38712603,R38GOF31UV5J6M,B000FVE2HQ,Bulova Women's 98V02 White Patterned Bracelet Watch,Watches,2,3,3,Loses time,I like the design of the band but it is really large. The watch face has a shiny back which makes it a bit hard to read the time when in brighter light. I could deal with all of that but I gave it a low score because I have had to reset the time ever day.,27/8/2015,2,5,5
US,38783047,R2YDM8VUSJB6TL,B00C29YETA,Burberry The City Champagne Dial Haymarket Check Strap Unisex Watch BU9026,Watches,5,0,0,Very happy!!,Love this watch! Got a great price and quick delivery.,31/8/2015,5,5,5
